Actual,Error,Predicted
2450000,-7499.705337364858,-2457499.7053373647
2450000,-5204.008319449482,-2455204.0083194496
2400000,-8458.500249003098,-2408458.500249003
2400000,-6785.078159135889,-2406785.0781591358
2399999,-8562.497416255756,-2408561.4974162555
2399000,-7714.4859295820825,-2406714.4859295823
2399000,-7493.744311550582,-2406493.7443115506
2399000,-7524.614271102169,-2406524.614271102
2399000,-7551.445553650141,-2406551.44555365
2399000,-6660.03942869134,-2405660.0394286914
2399000,-5947.1027193773325,-2404947.1027193773
2399000,-5947.1027193773325,-2404947.1027193773
2398000,-8945.93286365605,-2406945.932863656
2395000,-8777.340048627402,-2403777.3400486275
2395000,-8115.353848147054,-2403115.353848147
2395000,-9000.75866689691,-2404000.7586668967
2395000,-6524.995061020847,-2401524.995061021
2395000,-8006.410411023399,-2403006.4104110235
2395000,-8346.137191075546,-2403346.1371910754
2395000,-7424.559622153966,-2402424.559622154
2395000,-7120.58737503785,-2402120.587375038
2395000,-8054.00016654698,-2403054.000166547
2390000,-6904.656423265866,-2396904.656423266
2388000,-7857.945182895264,-2395857.9451828953
2388000,-8081.331257025091,-2396081.3312570252
2388000,-7652.151235854896,-2395652.1512358547
2388000,-8373.055262483753,-2396373.0552624837
2388000,-8238.39323921735,-2396238.3932392173
2388000,-7114.218022487211,-2395114.218022487
2385000,-8652.233294551928,-2393652.2332945517
2380000,-8236.418611419342,-2388236.4186114194
2380000,-8236.679976265483,-2388236.6799762654
2375000,-7985.13583060313,-2382985.135830603
2375000,-6332.294925319651,-2381332.2949253195
2360000,-8187.764611150834,-2368187.7646111506
2350000,-8043.084914366644,-2358043.0849143667
2350000,-8312.854897933268,-2358312.854897933
2350000,-8629.784367796974,-2358629.784367797
2349000,-7759.845254187644,-2356759.8452541875
2348000,-6292.993943116228,-2354292.993943116
2329000,-8509.597027830756,-2337509.597027831
2324999,-7509.057951386058,-2332508.057951386
2320000,-6976.877945272585,-2326976.8779452727
2300888,-8481.236025244802,-2309369.236025245
2300888,-8481.034888565962,-2309369.034888566
2300000,-6988.959791927607,-2306988.9597919276
2300000,-7490.888487188025,-2307490.888487188
2300000,-8266.87050584455,-2308266.8705058447
2300000,-6465.124119727566,-2306465.1241197274
2300000,-8933.04977977271,-2308933.0497797728
2299999,-7546.014651871599,-2307545.0146518718
2299000,-6711.33735415895,-2305711.337354159
2299000,-9104.00673633752,-2308104.0067363377
2299000,-8398.80150801417,-2307398.801508014
2299000,-6235.710523061719,-2305235.710523062
2295000,-8442.886669010575,-2303442.8866690104
2295000,-8498.757891420793,-2303498.7578914207
2295000,-8498.757891420793,-2303498.7578914207
2290000,-7232.846209265489,-2297232.8462092653
2290000,-7289.693082320357,-2297289.6930823205
2289800,-6855.646557514019,-2296655.646557514
2288000,-6563.037042074664,-2294563.037042075
2288000,-7038.749585753684,-2295038.749585754
2285000,-8450.763420348903,-2293450.763420349
2280000,-8066.571995662357,-2288066.5719956625
2280000,-7617.712304612546,-2287617.7123046126
2280000,-8616.643320851172,-2288616.643320851
2275000,-8896.631844898226,-2283896.631844898
2275000,-7270.443740632609,-2282270.4437406324
2259000,-8539.562609509394,-2267539.5626095096
2250000,-7987.974054632725,-2257987.9740546327
2250000,-5693.6603465862145,-2255693.6603465863
2250000,-8098.719146620617,-2258098.7191466205
2249800,-7676.934553051546,-2257476.9345530514
2249000,-7704.803583415946,-2256704.803583416
2249000,-8819.470723363358,-2257819.4707233636
2243000,-8420.459339262048,-2251420.459339262
2235000,-8897.844255502618,-2243897.844255503
2219000,-8562.481726958318,-2227562.4817269584
2200000,-8546.861388638841,-2208546.8613886386
2200000,-3818.1123069035234,-2203818.1123069036
2200000,-8069.989014915398,-2208069.989014915
2200000,-8353.178709434816,-2208353.178709435
2200000,-6451.292280132851,-2206451.292280133
2199880,-9411.922752562137,-2209291.922752562
2199000,-8055.945772711264,-2207055.945772711
2199000,-8476.096787918626,-2207476.096787919
2199000,-6617.10826758397,-2205617.108267584
2199000,-7204.840443161186,-2206204.8404431613
2199000,-7012.57812565061,-2206012.5781256505
2199000,-7012.57812565061,-2206012.5781256505
2199000,-6742.2935076465465,-2205742.293507647
2199000,-7281.543955203755,-2206281.5439552036
2198888,-6892.721890279764,-2205780.7218902796
2195000,-9148.455661889779,-2204148.4556618896
2195000,-6629.8598711287505,-2201629.8598711286
2195000,-6499.39586147251,-2201499.3958614725
2195000,-5855.994600704603,-2200855.9946007044
2195000,-9107.362877152893,-2204107.362877153
2190000,-7837.488508016877,-2197837.488508017
2190000,-7301.300701119714,-2197301.30070112
2189000,-6955.078566990004,-2195955.07856699
2188000,-6511.683688239992,-2194511.68368824
2188000,-7891.310177350938,-2195891.310177351
2188000,-9173.512652012332,-2197173.5126520125
2182900,-7543.12840242837,-2190443.1284024282
2175000,-8158.438299831837,-2183158.438299832
2175000,-8606.472464158473,-2183606.4724641587
2175000,-8376.182225575265,-2183376.182225575
2175000,-8604.630398216172,-2183604.630398216
2150000,-8741.655264264093,-2158741.655264264
2150000,-8388.09588034191,-2158388.0958803417
2150000,-7450.264242398254,-2157450.264242398
2150000,-7681.4626542859105,-2157681.462654286
2150000,-6787.260522080322,-2156787.26052208
2150000,-7793.6331555963025,-2157793.6331555964
2150000,-7729.901776465529,-2157729.9017764656
2150000,-7813.052100973471,-2157813.0521009737
2150000,-7813.052100973471,-2157813.0521009737
2150000,-8078.1365796597765,-2158078.13657966
2150000,-7941.813310063776,-2157941.813310064
2150000,-8502.863604185963,-2158502.863604186
2150000,-8494.187643770507,-2158494.1876437706
2149000,-7428.596828761923,-2156428.596828762
2149000,-7215.486290847244,-2156215.4862908474
2149000,-8610.427034146269,-2157610.427034146
2149000,-8644.446471996267,-2157644.446471996
2125000,-7309.019859103815,-2132309.019859104
2100000,-6064.877722330002,-2106064.87772233
2100000,-6498.762059997833,-2106498.762059998
2100000,-4570.919836638403,-2104570.9198366385
2100000,-4988.953392532054,-2104988.953392532
2100000,-7951.943034635966,-2107951.943034636
2100000,-8383.224228711615,-2108383.224228712
2100000,-8668.049396355023,-2108668.049396355
2100000,-8691.501313615234,-2108691.501313615
2099999,-4863.060991912241,-2104862.060991912
2099888,-9055.666743701424,-2108943.6667437013
2099000,-6519.922851072372,-2105519.922851072
2099000,-6871.937638307395,-2105871.9376383075
2098000,-7882.858696162985,-2105882.858696163
2098000,-7601.047555380016,-2105601.04755538
2095000,-8495.24104218223,-2103495.2410421823
2095000,-7313.447605522294,-2102313.4476055223
2095000,-7376.534830010803,-2102376.534830011
2094990,-6614.139770172969,-2101604.139770173
2094990,-6614.2784827845535,-2101604.2784827845
2090000,-8039.612617347477,-2098039.6126173474
2079000,-7866.862632264179,-2086866.8626322642
2075000,-6671.838771132177,-2081671.8387711323
2070000,-6975.237850557378,-2076975.2378505573
2069000,-6938.036589682794,-2075938.0365896828
2050000,-8046.535282488475,-2058046.5352824884
2049000,-8401.354845806141,-2057401.354845806
2049000,-6704.224871881268,-2055704.2248718813
2049000,-8967.426745694056,-2057967.4267456941
2000000,-8462.776390509533,-2008462.7763905094
2000000,-6626.936450489799,-2006626.9364504898
2000000,-7575.268519453683,-2007575.2685194537
2000000,-8383.100608964864,-2008383.100608965
2000000,-6071.54312127044,-2006071.5431212704
2000000,-7077.867441085499,-2007077.8674410854
2000000,-7493.019523556126,-2007493.019523556
2000000,-7493.019523556126,-2007493.019523556
2000000,-6898.212465389107,-2006898.2124653892
2000000,-8265.527414891152,-2008265.5274148912
1999999,-8058.308189241433,-2008057.3081892414
1999950,-6723.057117561847,-2006673.0571175618
1999000,-8876.276420194947,-2007876.276420195
1999000,-9116.078923728703,-2008116.0789237288
1999000,-9349.85330141836,-2008349.8533014182
1999000,-8304.017171357507,-2007304.0171713575
1999000,-6498.760531545831,-2005498.7605315458
1999000,-7928.569349919907,-2006928.56934992
1999000,-6168.516437411062,-2005168.516437411
1999000,-6626.9375855372455,-2005626.9375855373
1999000,-7867.925579856792,-2006867.9255798568
1999000,-6490.7578414593345,-2005490.7578414592
1999000,-8551.131013791779,-2007551.1310137918
1999000,-7658.371693550033,-2006658.3716935501
1999000,-8241.551805635412,-2007241.5518056354
1998000,-7933.565106138231,-2005933.5651061381
1998000,-8950.702246289782,-2006950.7022462897
1998000,-7307.100478788084,-2005307.1004787881
1997000,-7339.909619883753,-2004339.9096198839
1995000,-7731.041135727487,-2002731.0411357274
1995000,-8347.681941752058,-2003347.681941752
1995000,-7947.3831170858875,-2002947.3831170858
1995000,-7777.761849914554,-2002777.7618499144
1995000,-7845.694646259695,-2002845.6946462598
1995000,-7985.4081609274945,-2002985.4081609275
1995000,-8931.822898361723,-2003931.8228983618
1995000,-7630.821461517088,-2002630.8214615171
1995000,-8308.080201342706,-2003308.0802013427
1995000,-8315.723641096505,-2003315.7236410966
1995000,-7007.450956507144,-2002007.4509565071
1995000,-8210.47718780337,-2003210.4771878035
1994000,-8373.268481407493,-2002373.2684814075
1990000,-8160.977646129468,-1998160.9776461294
1990000,-7123.332614210935,-1997123.332614211
1990000,-7331.719240137877,-1997331.7192401378
1989900,-7973.335799219538,-1997873.3357992196
1989000,-7264.415430545066,-1996264.415430545
1988000,-7251.975562687519,-1995251.9755626875
1988000,-8142.743620025253,-1996142.7436200252
1988000,-8071.446651813966,-1996071.446651814
1983000,-7327.827470049094,-1990327.827470049
1980000,-7563.060013720704,-1987563.0600137208
1980000,-8553.893182861964,-1988553.8931828619
1980000,-8180.286766700234,-1988180.2867667002
1980000,-8180.356123006026,-1988180.356123006
1980000,-7639.890682938088,-1987639.890682938
1980000,-7639.890682938088,-1987639.890682938
1975000,-8333.733644039023,-1983333.7336440391
1975000,-7882.043982565454,-1982882.0439825654
1975000,-7217.026511665836,-1982217.026511666
1950000,-7048.183106214547,-1957048.1831062145
1950000,-7925.82157839547,-1957925.8215783956
1950000,-8381.055216917828,-1958381.0552169178
1950000,-7164.101284374303,-1957164.1012843743
1949000,-8612.652572289193,-1957612.652572289
1925000,-8506.664179731484,-1933506.6641797314
1925000,-9068.33709186553,-1934068.3370918655
1925000,-7064.906530308912,-1932064.906530309
1900000,-8612.999205897664,-1908612.9992058976
1900000,-9044.69828736006,-1909044.6982873601
1900000,-7084.546872804227,-1907084.5468728042
1900000,-7084.546872804227,-1907084.5468728042
1899950,-7446.540330456652,-1907396.5403304566
1899000,-6158.155013827959,-1905158.155013828
1899000,-7750.154556335801,-1906750.1545563359
1899000,-8978.811072770224,-1907978.8110727703
1899000,-8735.920631423049,-1907735.9206314231
1899000,-8642.042198410893,-1907642.042198411
1899000,-9216.46160815637,-1908216.4616081563
1895000,-7166.800106849559,-1902166.8001068495
1895000,-8883.069209216901,-1903883.0692092169
1895000,-8883.069209216901,-1903883.0692092169
1895000,-7291.545408089932,-1902291.5454080899
1895000,-7526.615595706889,-1902526.615595707
1890000,-6939.079809030191,-1896939.0798090303
1890000,-8228.213886584585,-1898228.2138865846
1890000,-7649.333710762304,-1897649.3337107622
1888888,-7558.611335957665,-1896446.6113359577
1888888,-7558.680692263457,-1896446.6806922634
1888888,-8745.449804810336,-1897633.4498048103
1888000,-8480.425911308734,-1896480.4259113087
1888000,-7455.146619852989,-1895455.146619853
1880000,-6740.410780106947,-1886740.410780107
1878000,-7693.178734655245,-1885693.1787346553
1878000,-7693.178734655245,-1885693.1787346553
1875000,-8692.22454756181,-1883692.2245475617
1875000,-8692.22454756181,-1883692.2245475617
1860000,-7610.516964341688,-1867610.5169643417
1858000,-7696.902094905496,-1865696.9020949055
1850000,-8552.233626259076,-1858552.233626259
1850000,-8277.595809740105,-1858277.59580974
1850000,-8635.60695014158,-1858635.6069501415
1850000,-8726.319358401666,-1858726.3193584017
1850000,-9099.59940663762,-1859099.5994066377
1850000,-9099.59940663762,-1859099.5994066377
1850000,-8290.934012146981,-1858290.934012147
1850000,-7616.648676900666,-1857616.6486769007
1850000,-7642.292872522301,-1857642.2928725223
1850000,-8245.395806463714,-1858245.3958064637
1849000,-8334.583379958807,-1857334.5833799588
1849000,-7303.833093748202,-1856303.8330937482
1848000,-6327.343344445292,-1854327.3433444453
1845000,-8112.3359976429865,-1853112.335997643
1840000,-8071.987546880095,-1848071.98754688
1825000,-7563.867680065513,-1832563.8676800656
1825000,-8208.595162491858,-1833208.5951624918
1825000,-8449.605598602324,-1833449.6055986022
1800000,-8715.888503244401,-1808715.8885032444
1800000,-8270.174782211163,-1808270.1747822112
1800000,-7675.573418549763,-1807675.5734185497
1800000,-8354.245172282472,-1808354.2451722824
1799900,-6704.343558033677,-1806604.3435580337
1799900,-8561.828566502174,-1808461.828566502
1799800,-8191.652539494289,-1807991.6525394942
1799000,-7592.592035244284,-1806592.5920352442
1799000,-8606.997317435807,-1807606.997317436
1799000,-7111.761520833223,-1806111.7615208332
1799000,-6459.685982560604,-1805459.6859825605
1799000,-8197.928584980911,-1807197.928584981
1799000,-7780.352951750066,-1806780.3529517502
1799000,-8410.288132363226,-1807410.2881323632
1799000,-7532.346793556692,-1806532.3467935566
1799000,-7669.605744531216,-1806669.6057445311
1799000,-6929.1263268897255,-1805929.1263268897
1799000,-7940.777840760535,-1806940.7778407605
1799000,-8221.723261257473,-1807221.7232612574
1799000,-8458.408900500239,-1807458.4089005003
1799000,-8839.145239848192,-1807839.1452398482
1799000,-8820.271030422564,-1807820.2710304225
1798800,-8215.207052241345,-1807015.2070522413
1798000,-8003.597333205248,-1806003.5973332052
1798000,-8558.260159852294,-1806558.2601598522
1798000,-8458.192912460636,-1806458.1929124605
1798000,-9224.259558730071,-1807224.25955873
1798000,-9198.748222713399,-1807198.7482227134
1797500,-8431.169502192855,-1805931.1695021929
1795000,-8079.588474342642,-1803079.5884743426
1795000,-7743.9132742636575,-1802743.9132742637
1795000,-8194.006320611952,-1803194.006320612
1795000,-7802.927266391997,-1802802.927266392
1795000,-8072.4616469760795,-1803072.4616469762
1795000,-7036.906794208451,-1802036.9067942086
1795000,-7913.601939649016,-1802913.601939649
1795000,-7913.601939649016,-1802913.601939649
1795000,-5772.560735983436,-1800772.5607359835
1795000,-7063.8338144773825,-1802063.8338144773
1795000,-7954.915593562978,-1802954.9155935629
1795000,-8355.45450380984,-1803355.4545038098
1795000,-8454.113993764493,-1803454.1139937644
1795000,-8449.559886482015,-1803449.559886482
1795000,-8594.505158018237,-1803594.5051580183
1795000,-8814.30632650596,-1803814.306326506
1795000,-8764.195284941326,-1803764.1952849412
1795000,-8772.818042768331,-1803772.8180427684
1795000,-9031.209292446129,-1804031.209292446
1790000,-7710.290874540176,-1797710.29087454
1790000,-7800.886578519657,-1797800.8865785196
1789000,-8189.173747819801,-1797189.1737478198
1789000,-8872.743079001557,-1797872.7430790015
1788888,-7292.737800589247,-1796180.7378005893
1788888,-7628.134474377349,-1796516.1344743774
1778000,-8411.035676127392,-1786411.0356761273
1774000,-8251.544668285283,-1782251.5446682852
1758000,-8461.485436900684,-1766461.4854369008
1750000,-7331.505359410082,-1757331.50535941
1750000,-7439.0643802989425,-1757439.0643802988
1750000,-8194.599635241053,-1758194.599635241
1750000,-7658.005513293789,-1757658.005513294
1750000,-7544.955340755454,-1757544.9553407554
1750000,-7617.543641736256,-1757617.5436417363
1750000,-7617.405143959432,-1757617.4051439594
1750000,-7751.251806281652,-1757751.2518062817
1750000,-8287.892639782041,-1758287.892639782
1750000,-5613.123984800763,-1755613.1239848007
1749900,-7538.525882396565,-1757438.5258823966
1749000,-8410.941872752606,-1757410.9418727525
1749000,-8219.557474858868,-1757219.5574748588
1749000,-7997.606581179728,-1756997.6065811797
1749000,-6701.89711629431,-1755701.8971162944
1738000,-7856.726401734555,-1745856.7264017346
1730000,-8884.163237126231,-1738884.1632371263
1725000,-7944.712241572927,-1732944.712241573
